master_id,nome_propriedade,tipo,endereco_propriedade,cidade,estado,cep,condado,lat,lon,status,avaliacao_media,total_avaliacoes,telefone_propriedade,website_propriedade,email_propriedade,nome_proprietario,tipo_proprietario,endereco_correspondencia,cidade_correspondencia,estado_correspondencia,cep_correspondencia,nome_contato,cargo_contato,email_contato,telefone_contato,nome_empresa,tipo_negocio,agente_registrado,data_fundacao,telefone_final,email_final,website_final,tier_qualidade
fe13d595-c54d-4c13-a139-053531063549,Holiday Rest Campground,campground,"10365 E Shop Dr, Rockville, IN 47872, USA",Rockville,IN,47872,Parke County,39.7544180,-87.0421830,OPERATIONAL,4.4,48,,,,Holiday Rest Campground,business,"10365 E Shop Dr, Rockville, IN 47872, USA",Rockville,IN,47872,,,,,,,,,,,,B
02bef4ff-cf42-46c8-bd48-a83a063ae232,Rockville Lake Park,campground,"828 Marshall Rd, Rockville, IN 47872, USA",Rockville,IN,47872,Parke County,39.7817232,-87.2132036,OPERATIONAL,4.4,247,(765) 569-6541,http://www.rockvillelake.net/,,Rockville Lake Park,business,"828 Marshall Rd, Rockville, IN 47872, USA",Rockville,IN,47872,,,,,,,,,(765) 569-6541,,http://www.rockvillelake.net/,A
1e64db42-a1d4-4e65-86f8-9afa9f784faa,Running T Campground,campground,"264 S Coyote Run, Rockville, IN 47872, USA",Rockville,IN,47872,Parke County,39.7557560,-87.0381640,OPERATIONAL,4.8,41,(765) 344-1230,,,Running T Campground,business,"264 S Coyote Run, Rockville, IN 47872, USA",Rockville,IN,47872,,,,,,,,,(765) 344-1230,,,A
f46c0a30-dbae-4c91-ab47-30747544e50d,Lakeland Manor Mobile Home Park,rv_park,"3322 E County Rd 900 N #302, Rome City, IN 46784, USA",Rome City,IN,46784,Noble County,41.4811701,-85.3606357,OPERATIONAL,4.4,13,(260) 925-1716,,,Lakeland Manor Mobile Home Park,business,"3322 E County Rd 900 N #302, Rome City, IN 46784, USA",Rome City,IN,46784,,,,,,,,,(260) 925-1716,,,A
9b7497f4-2742-41c0-9444-793d77ca53c8,Fairway Estates Mobile Home Park,rv_park,"308 N 3rd St, Rossville, IN 46065, USA",Rossville,IN,46065,Clinton County,40.4236743,-86.5971951,OPERATIONAL,4.2,5,(765) 652-0764,http://fb.me/FairwayEstatesMHP,,Fairway Estates Mobile Home Park,business,"308 N 3rd St, Rossville, IN 46065, USA",Rossville,IN,46065,,,,,,,,,(765) 652-0764,,http://fb.me/FairwayEstatesMHP,A
7f946baa-eb22-4bc9-89e0-b53a9d109966,Rushview Mobile Home Park,rv_park,"832 US-52, Rushville, IN 46173, USA",Rushville,IN,46173,Rush County,39.5923322,-85.4295531,OPERATIONAL,3.1,42,(765) 997-8748,http://rushviewmhp.com/,,Rushview Mobile Home Park,business,"832 US-52, Rushville, IN 46173, USA",Rushville,IN,46173,,,,,,,,,(765) 997-8748,,http://rushviewmhp.com/,A
fa328ce2-0f77-4d71-b88a-831d827af179,Russiaville Manufactured Home Community,rv_park,"380 W Chandler St, Russiaville, IN 46979, USA",Russiaville,IN,46979,Howard County,40.4135894,-86.2747955,OPERATIONAL,4.6,56,(765) 233-5039,http://www.russiavillemhc.com/,,Russiaville Manufactured Home Community,business,"380 W Chandler St, Russiaville, IN 46979, USA",Russiaville,IN,46979,,,,,,,,,(765) 233-5039,,http://www.russiavillemhc.com/,A
05c33282-305b-453e-aac0-7f5b6572358a,Hidden Paradise Campground,campground,"802 E Jefferson St, St Paul, IN 47272, USA",Saint Paul,IN,47272,Decatur County,39.4230205,-85.6246727,OPERATIONAL,4.0,374,(765) 525-6582,https://hiddenparadisecampground.com/,,Hidden Paradise Campground,business,"802 E Jefferson St, St Paul, IN 47272, USA",Saint Paul,IN,47272,,,,,,,,,(765) 525-6582,,https://hiddenparadisecampground.com/,A
e51ee7de-250c-4959-a2cd-b7a9e5a4f0e6,White Rock Park,campground,"7080 750 E, St Paul, IN 47272, USA",Saint Paul,IN,47272,Shelby County,39.4201736,-85.6314239,OPERATIONAL,4.6,700,(765) 525-3483,http://whiterockpark.com/,,White Rock Park,business,"7080 750 E, St Paul, IN 47272, USA",Saint Paul,IN,47272,,,,,,,,,(765) 525-3483,,http://whiterockpark.com/,A
a296ae84-fdb8-4eb6-af91-249557614470,Historic Santa Claus Campground,campground,"16670 N County Rd 625 E, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,Spencer County,38.1279720,-86.9383240,OPERATIONAL,4.5,46,(812) 393-0652,https://www.historicsantaclauscampground.org/,,Historic Santa Claus Campground,business,"16670 N County Rd 625 E, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,,,,,,,,,(812) 393-0652,,https://www.historicsantaclauscampground.org/,A
a148b5fb-33b4-4fcf-aabd-98be4c9c4ac0,Santa's Cottages,campground,"1405 W Christmas Blvd, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,Spencer County,38.1177307,-86.9669453,OPERATIONAL,4.7,328,(812) 937-5253,http://santascottages.com/,,Santa's Cottages,business,"1405 W Christmas Blvd, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,,,,,,,,,(812) 937-5253,,http://santascottages.com/,A
e5378bf4-aa41-4734-8d9f-6c35701198f8,Sun Outdoors Lake Rudolph,rv_park,"78 N Holiday Blvd, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,Spencer County,38.1214611,-86.9217150,OPERATIONAL,4.1,1329,(812) 937-4458,https://www.sunoutdoors.com/indiana/sun-outdoors-lake-rudolph?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,,Sun Outdoors Lake Rudolph,business,"78 N Holiday Blvd, Santa Claus, IN 47579, USA",Santa Claus,IN,47579,,,,,,,,,(812) 937-4458,,https://www.sunoutdoors.com/indiana/sun-outdoors-lake-rudolph?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,A
72a03a18-acf0-4912-afe3-517a040b0364,Southern Lake County Conservation Club,campground,"24417 Tieble Rd, Schneider, IN 46376, USA",Schneider,IN,46376,Lake County,41.1744195,-87.4343892,OPERATIONAL,4.7,71,(219) 552-0873,,,Southern Lake County Conservation Club,business,"24417 Tieble Rd, Schneider, IN 46376, USA",Schneider,IN,46376,,,,,,,,,(219) 552-0873,,,A
b5d04e7e-baac-4e6f-ad69-228f3dd14381,Act 3 Mobile Home Park,rv_park,"1137 S Riley Dr, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6685104,-85.7760620,OPERATIONAL,3.5,24,(317) 835-9697,,,Act 3 Mobile Home Park,business,"1137 S Riley Dr, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(317) 835-9697,,,A
1d445842-5d5d-4962-b217-a3f6c2c5fcac,Amberly Pointe Mobile Home Park,rv_park,"1231 Birchtree, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6767988,-85.8070828,OPERATIONAL,3.3,114,(812) 752-1111,https://yougotithomes.com/community/amberly-pointe/,,Amberly Pointe Mobile Home Park,business,"1231 Birchtree, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(812) 752-1111,,https://yougotithomes.com/community/amberly-pointe/,A
b3c475ea-9aa8-46d9-9f70-ee39423e791d,Ashmoor Campground,campground,"822 S Gardner St, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6741230,-85.7786238,OPERATIONAL,3.4,92,(812) 752-3460,,,Ashmoor Campground,business,"822 S Gardner St, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(812) 752-3460,,,A
744c0624-bda9-43ae-8c32-ae2e9be89830,Hardy Lake Wooster Campground,campground,"County Rd 450 E, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.7731656,-85.6910463,OPERATIONAL,4.6,5,,,,Hardy Lake Wooster Campground,business,"County Rd 450 E, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,,,,B
238cb264-493e-474f-9d98-59748a5cb9a9,Jackson Heights MHP,rv_park,"1552 N Boatman Rd, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.7154541,-85.8118057,OPERATIONAL,3.2,16,(812) 752-2544,,,Jackson Heights MHP,business,"1552 N Boatman Rd, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(812) 752-2544,,,A
10958bd8-2e85-4cd6-b5a6-754c42f0a30a,Rosewood Pointe Mobile Home Park,rv_park,"550 Rose Walk, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6953309,-85.7718385,OPERATIONAL,3.9,16,,https://yougotithomes.com/community/rosewood-pointe/,,Rosewood Pointe Mobile Home Park,business,"550 Rose Walk, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,,,https://yougotithomes.com/community/rosewood-pointe/,B
dd652202-81e0-44f4-94e3-62966322a310,Royal Mobile Home Park,rv_park,"719 W Curtsinger Dr Lot 31, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6691986,-85.7770940,OPERATIONAL,3.5,8,(833) 548-3647,,,Royal Mobile Home Park,business,"719 W Curtsinger Dr Lot 31, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(833) 548-3647,,,A
ba08b229-4636-4ce2-a1df-7a74824529ef,Scottsburg / Raintree Lake KOA Holiday,rv_park,"4577 IN-56, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6809308,-85.8608984,OPERATIONAL,4.6,392,(812) 752-4062,https://koa.com/campgrounds/scottsburg/?utm_source=google&utm_medium=organic&utm_campaign=gbp,,Scottsburg / Raintree Lake KOA Holiday,business,"4577 IN-56, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,(812) 752-4062,,https://koa.com/campgrounds/scottsburg/?utm_source=google&utm_medium=organic&utm_campaign=gbp,A
a742564f-898e-4ecc-813c-be6b55e1d2a2,Sunny Meadows Mobile Home Park,,"251 S Lake Rd N, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,Scott County,38.6892794,-85.7924650,OPERATIONAL,4.0,4,,,,Sunny Meadows Mobile Home Park,business,"251 S Lake Rd N, Scottsburg, IN 47170, USA",Scottsburg,IN,47170,,,,,,,,,,,,B
a2f75176-a600-4627-93f7-0b21f3433717,Indian Oaks Pointe Mobile Home Park,rv_park,"7236 Declaration Dr, Sellersburg, IN 47172, USA",Sellersburg,IN,47172,Clark County,38.3662977,-85.7577373,OPERATIONAL,3.4,335,(812) 246-3321,https://yougotithomes.com/community/indian-oaks-pointe/,,Indian Oaks Pointe Mobile Home Park,business,"7236 Declaration Dr, Sellersburg, IN 47172, USA",Sellersburg,IN,47172,,,,,,,,,(812) 246-3321,,https://yougotithomes.com/community/indian-oaks-pointe/,A
f65aee03-77ca-4a37-8cff-5d0508cfdf04,Prairie Creek Reservoir Campgrounds,,"7801 S 560 E Rd, Selma, IN 47383, USA",Selma,IN,47383,Delaware County,40.1394216,-85.2792551,OPERATIONAL,4.4,187,(765) 747-4776,https://www.muncie.in.gov/topic/index.php?topicid=80&structureid=28,,Prairie Creek Reservoir Campgrounds,business,"7801 S 560 E Rd, Selma, IN 47383, USA",Selma,IN,47383,,,,,,,,,(765) 747-4776,,https://www.muncie.in.gov/topic/index.php?topicid=80&structureid=28,A
c03757dd-2382-41cf-8139-00c41f9064e6,Hill Top Mobile Home Park,rv_park,"115 S Obrien St, Seymour, IN 47274, USA",Seymour,IN,47274,Jackson County,38.9596290,-85.8784790,OPERATIONAL,3.4,44,(812) 522-1987,http://hill-park-seymour.jany.io/,,Hill Top Mobile Home Park,business,"115 S Obrien St, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(812) 522-1987,,http://hill-park-seymour.jany.io/,A
6b4c3d6c-bd0a-493b-8463-db605468fa28,Kimberly Mobile Home Park,rv_park,"171 Kimberly St, Seymour, IN 47274, USA",Seymour,IN,47274,Jackson County,38.9490678,-85.9059342,OPERATIONAL,3.0,132,(812) 522-7856,,,Kimberly Mobile Home Park,business,"171 Kimberly St, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(812) 522-7856,,,A
2b5243b3-91ae-4c88-b13c-34a6e5dfe6ae,Lakeview Ministries,campground,"13500 W Lake Rd, Seymour, IN 47274, USA",Seymour,IN,47274,Bartholomew County,39.0699684,-86.0654816,OPERATIONAL,4.8,56,(812) 342-4815,https://www.lakeview.camp/,,Lakeview Ministries,business,"13500 W Lake Rd, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(812) 342-4815,,https://www.lakeview.camp/,A
1604378a-6035-434d-8779-346ece2b3c2a,SpringHill Camps,campground,"2221 IN-258, Seymour, IN 47274, USA",Seymour,IN,47274,Jackson County,38.9795885,-86.0812119,OPERATIONAL,4.8,39,(812) 497-0008,https://springhillexperiences.com/camps/indiana/,,SpringHill Camps,business,"2221 IN-258, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(812) 497-0008,,https://springhillexperiences.com/camps/indiana/,A
24a2b7fe-d846-4759-a03d-53cb7d8e85ea,Village Green Pointe,rv_park,"170 Central Park Ave, Seymour, IN 47274, USA",Seymour,IN,47274,Jackson County,38.9460784,-85.8766894,OPERATIONAL,3.1,108,(812) 929-6381,https://yougotithomes.com/community/village-green-pointe/,,Village Green Pointe,business,"170 Central Park Ave, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(812) 929-6381,,https://yougotithomes.com/community/village-green-pointe/,A
4475ae5e-0073-4ec3-99b8-d3567656bb09,Weary Traveler,campground,"913 S Commerce Dr, Seymour, IN 47274, USA",Seymour,IN,47274,Jackson County,38.9494848,-85.8426816,OPERATIONAL,4.6,74,(844) 789-3279,http://www.wearytravelerrv.com/,,Weary Traveler,business,"913 S Commerce Dr, Seymour, IN 47274, USA",Seymour,IN,47274,,,,,,,,,(844) 789-3279,,http://www.wearytravelerrv.com/,A
1705a0b1-abd7-408e-b944-1fb10510974f,Shadeland Estates,rv_park,"2351 IN-25 West, Shadeland, IN 47909, USA",Shadeland,IN,47909,Tippecanoe County,40.3716474,-86.9494546,OPERATIONAL,4.1,30,(765) 838-8840,http://www.shadelandestates.com/,,Shadeland Estates,business,"2351 IN-25 West, Shadeland, IN 47909, USA",Shadeland,IN,47909,,,,,,,,,(765) 838-8840,,http://www.shadelandestates.com/,A
bb1466b7-7a26-420e-912b-fec89e032c6f,B&K Mobile Home Park,rv_park,"845 Miller Ave, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,Shelby County,39.5169172,-85.7891279,OPERATIONAL,3.2,12,,,,B&K Mobile Home Park,business,"845 Miller Ave, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,,,,,,,,,,,,B
bd03da16-dbec-444a-8ce2-7966a80ec4d0,Heartland Place Community,rv_park,"243 Heartland Dr, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,Shelby County,39.5111695,-85.7991012,OPERATIONAL,4.0,5,(317) 840-5786,,,Heartland Place Community,business,"243 Heartland Dr, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,,,,,,,,,(317) 840-5786,,,A
46689691-5ee5-479b-8f2c-772dbcd6283a,Mobile Home Villa,rv_park,"1203 IN-44, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,Shelby County,39.5179710,-85.7576675,OPERATIONAL,3.3,46,(317) 392-3064,https://justrightcommunities.com/2023/05/22/mobile-home-villa/,,Mobile Home Villa,business,"1203 IN-44, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,,,,,,,,,(317) 392-3064,,https://justrightcommunities.com/2023/05/22/mobile-home-villa/,A
8d0e13ef-841c-4804-933c-7955b9994865,Westar,,"911 Hale Rd #118, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,Shelby County,39.5142886,-85.7981252,OPERATIONAL,3.7,83,(317) 398-3648,https://yescommunities.com/community/Westar,,Westar,business,"911 Hale Rd #118, Shelbyville, IN 46176, USA",Shelbyville,IN,46176,,,,,,,,,(317) 398-3648,,https://yescommunities.com/community/Westar,A
881b01fe-18b0-4db6-b831-3cad4760855c,Lakeside Manor Manufactured Home Community,rv_park,"8130 N 1150 W, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,LaGrange County,41.7571934,-85.6511162,OPERATIONAL,3.8,122,(574) 891-3158,http://www.lakesidemanormh.com/,,Lakeside Manor Manufactured Home Community,business,"8130 N 1150 W, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,,,,,,,,,(574) 891-3158,,http://www.lakesidemanormh.com/,A
ac980ff6-a2a0-4031-9e1b-d0fdbac489d8,Shipshewana Campground South Park,campground,"1105 S Van Buren St, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,LaGrange County,41.6621767,-85.5799564,OPERATIONAL,4.3,518,(260) 768-4669,https://shipshewanacampground.com/,,Shipshewana Campground South Park,business,"1105 S Van Buren St, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,,,,,,,,,(260) 768-4669,,https://shipshewanacampground.com/,A
363b683f-8326-48a9-a3a9-c6cef8a1522a,Shipshewana North Park Amish Log Cabin Lodging & Campground,campground,"5970 IN-5, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,LaGrange County,41.7255444,-85.5831457,OPERATIONAL,4.5,371,(260) 768-7770,http://shipshewanacampgroundnorth.com/,,Shipshewana North Park Amish Log Cabin Lodging & Campground,business,"5970 IN-5, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,,,,,,,,,(260) 768-7770,,http://shipshewanacampgroundnorth.com/,A
6087aea7-4baa-4db4-8055-6b3365a24a7a,Shipshewana RV Park & Service Center,rv_park,"510 E Farver St, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,LaGrange County,41.6701019,-85.5729832,OPERATIONAL,4.6,300,(260) 768-7627,https://shipshewanatradingplace.com/rv,,Shipshewana RV Park & Service Center,business,"510 E Farver St, Shipshewana, IN 46565, USA",Shipshewana,IN,46565,,,,,,,,,(260) 768-7627,,https://shipshewanatradingplace.com/rv,A
0a0f65e6-12d3-4caa-80dc-56e13e725c80,Martin State Forest,campground,"14040 Williams Rd, Shoals, IN 47581, USA",Shoals,IN,47581,,38.6904800,-86.7287195,OPERATIONAL,4.6,246,(812) 247-3491,http://www.in.gov/dnr/forestry/4822.htm,,Martin State Forest,business,"14040 Williams Rd, Shoals, IN 47581, USA",Shoals,IN,47581,,,,,,,,,(812) 247-3491,,http://www.in.gov/dnr/forestry/4822.htm,A
e8611849-db94-4890-8b85-cd317ecf730d,Indian-Celina Lakes North Face Campground,campground,"Siberia, IN 47515, USA",Siberia,IN,47515,Perry County,38.1970252,-86.6054580,OPERATIONAL,4.6,33,,https://www.recreation.gov/camping/campgrounds/232027,,Indian-Celina Lakes North Face Campground,business,"Siberia, IN 47515, USA",Siberia,IN,47515,,,,,,,,,,,https://www.recreation.gov/camping/campgrounds/232027,B
51784c75-63a5-470a-9732-ce80e4068667,Clear Water,rv_park,"62430 Locust Rd, South Bend, IN 46614, USA",South Bend,IN,46614,St. Joseph County,41.5875357,-86.2818139,OPERATIONAL,3.6,151,(574) 291-1247,https://www.suncommunities.com/indiana/clear-water?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,,Clear Water,business,"62430 Locust Rd, South Bend, IN 46614, USA",South Bend,IN,46614,,,,,,,,,(574) 291-1247,,https://www.suncommunities.com/indiana/clear-water?utm_source=google&utm_medium=organic&utm_campaign=gbp_listing,A
9241a409-8d36-454e-bc80-62bc7da16332,Countryside Village South Bend,,"1001 S Mayflower Rd, South Bend, IN 46619, USA",South Bend,IN,46619,St. Joseph County,41.6629855,-86.3257086,OPERATIONAL,3.5,302,(574) 234-3243,https://www.yescommunities.com/community/Countryside-Village-South-Bend,,Countryside Village South Bend,business,"1001 S Mayflower Rd, South Bend, IN 46619, USA",South Bend,IN,46619,,,,,,,,,(574) 234-3243,,https://www.yescommunities.com/community/Countryside-Village-South-Bend,A
2598f8bc-ef1a-4b65-8a74-89d09d366b25,Shamrock Hills RV Park,rv_park,"62600 IN-931, South Bend, IN 46614, USA",South Bend,IN,46614,St. Joseph County,41.5858030,-86.2587300,OPERATIONAL,5.0,1,(574) 298-4527,http://www.shamrockhillsrv.com/,,Shamrock Hills RV Park,business,"62600 IN-931, South Bend, IN 46614, USA",South Bend,IN,46614,,,,,,,,,(574) 298-4527,,http://www.shamrockhillsrv.com/,A
9b376b93-990c-47f8-85c8-9ac137f0025b,Speedway RV Park,rv_park,"1714 Georgetown Rd, Speedway, IN 46224, USA",Speedway,IN,46224,Marion County,39.7895283,-86.2409456,OPERATIONAL,5.0,20,(317) 755-4202,https://indyrvpark.com/?utm_source=gbp,,Speedway RV Park,business,"1714 Georgetown Rd, Speedway, IN 46224, USA",Speedway,IN,46224,,,,,,,,,(317) 755-4202,,https://indyrvpark.com/?utm_source=gbp,A
0841c66d-6f9d-492c-a4bc-c1c7a677fcd9,Owen-Putnam State Forest,campground,"2153 Fish Creek Rd, Spencer, IN 47460, USA",Spencer,IN,47460,,39.3208370,-86.8455640,OPERATIONAL,4.6,190,(812) 829-2462,https://www.in.gov/dnr/forestry/properties/owen-putnam-state-forest/,,Owen-Putnam State Forest,business,"2153 Fish Creek Rd, Spencer, IN 47460, USA",Spencer,IN,47460,,,,,,,,,(812) 829-2462,,https://www.in.gov/dnr/forestry/properties/owen-putnam-state-forest/,A
00b58968-6fc2-44d7-973c-d116102bdce5,Timber Ridge Camp,rv_park,"1674 Timber Ridge Rd, Spencer, IN 47460, USA",Spencer,IN,47460,Owen County,39.2521787,-86.7385947,OPERATIONAL,4.9,87,(812) 829-2507,http://www.timberridgecamp.net/,,Timber Ridge Camp,business,"1674 Timber Ridge Rd, Spencer, IN 47460, USA",Spencer,IN,47460,,,,,,,,,(812) 829-2507,,http://www.timberridgecamp.net/,A
89f2b861-7b5f-45b6-b039-b023af5319b3,Lawrence County Recreational Park,campground,"99 Moore Ln, Springville, IN 47462, USA",Springville,IN,47462,Lawrence County,38.9920224,-86.6114221,OPERATIONAL,4.7,225,(812) 275-0186,http://lcrptrails.com/,,Lawrence County Recreational Park,business,"99 Moore Ln, Springville, IN 47462, USA",Springville,IN,47462,,,,,,,,,(812) 275-0186,,http://lcrptrails.com/,A
62fc7b9b-f538-4854-8a39-0531f23689aa,Temple Hills,campground,"425 E, Stendal, IN 47585, USA",Stendal,IN,47585,Pike County,38.2707086,-87.1955714,OPERATIONAL,4.9,12,(812) 476-1306,http://methodisttemple.com/contentpages/42189/b78a2dfb-9b0f-4010-8dbd-6c61a82af853/TempleHills.aspx,,Temple Hills,business,"425 E, Stendal, IN 47585, USA",Stendal,IN,47585,,,,,,,,,(812) 476-1306,,http://methodisttemple.com/contentpages/42189/b78a2dfb-9b0f-4010-8dbd-6c61a82af853/TempleHills.aspx,A
f4f35aed-fda8-43d7-986e-0cac03084b7b,All My Family & Friends Campground,rv_park,"6888 E County Rd 600 S, Straughn, IN 47387, USA",Straughn,IN,47387,Henry County,39.8487937,-85.2544595,OPERATIONAL,4.4,197,(765) 332-2948,http://allmyfamilyandfriendscampground.com/,,All My Family & Friends Campground,business,"6888 E County Rd 600 S, Straughn, IN 47387, USA",Straughn,IN,47387,,,,,,,,,(765) 332-2948,,http://allmyfamilyandfriendscampground.com/,A
b71ee76f-3482-4e43-9a5d-3fc493016f98,G Camping Site,campground,"Sullivan, IN 47882, USA",Sullivan,IN,47882,Sullivan County,39.1102093,-87.3930730,OPERATIONAL,4.7,14,(812) 268-6251,,,G Camping Site,business,"Sullivan, IN 47882, USA",Sullivan,IN,47882,,,,,,,,,(812) 268-6251,,,A
91301812-77f9-433c-aa35-c731e2454c55,Lake In the Pines,campground,"10412 N Dearborn Rd, Sunman, IN 47041, USA",Sunman,IN,47041,Dearborn County,39.2411836,-85.0090522,OPERATIONAL,4.5,90,(812) 623-2136,https://facebook.com/people/Lake-in-The-Pines/100063501106292/,,Lake In the Pines,business,"10412 N Dearborn Rd, Sunman, IN 47041, USA",Sunman,IN,47041,,,,,,,,,(812) 623-2136,,https://facebook.com/people/Lake-in-The-Pines/100063501106292/,A
c5128393-e70a-4169-9a8e-28f3cb30e655,Trees Mobile Home community,rv_park,"328 S Meridian St, Sunman, IN 47041, USA",Sunman,IN,47041,Ripley County,39.2345314,-85.0958251,OPERATIONAL,3.2,79,(812) 623-7508,http://www.treesmhp.com/,,Trees Mobile Home community,business,"328 S Meridian St, Sunman, IN 47041, USA",Sunman,IN,47041,,,,,,,,,(812) 623-7508,,http://www.treesmhp.com/,A
384af39a-e0c8-4f23-b700-fae7bd642e71,Carter Mobile Home Park,rv_park,"808 E Lyons St, Swayzee, IN 46986, USA",Swayzee,IN,46986,Grant County,40.5078048,-85.8173522,OPERATIONAL,3.7,14,(765) 259-3406,http://www.affordablehomecommunities.com/,,Carter Mobile Home Park,business,"808 E Lyons St, Swayzee, IN 46986, USA",Swayzee,IN,46986,,,,,,,,,(765) 259-3406,,http://www.affordablehomecommunities.com/,A
cc5b798e-a537-4da8-a9ec-96e4be2472fa,Bayview an FR Community,rv_park,"400 S Harkless Dr, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.4194410,-85.7394310,OPERATIONAL,3.6,143,(574) 457-4136,https://frcommunity.com/bayview/?utm_source=google&utm_medium=organic&utm_campaign=gmb,,Bayview an FR Community,business,"400 S Harkless Dr, Syracuse, IN 46567, USA",Syracuse,IN,46567,,,,,,,,,(574) 457-4136,,https://frcommunity.com/bayview/?utm_source=google&utm_medium=organic&utm_campaign=gmb,A
5d2948e5-d222-4bae-ac78-1fd152a7832d,Country Meadows Mobile Home Park,rv_park,"72833 Co Rd 29, Syracuse, IN 46567, USA",Syracuse,IN,46567,Elkhart County,41.4375601,-85.7635906,OPERATIONAL,1.6,5,(574) 337-7000,http://www.countrymeadowsmhp.com/,,Country Meadows Mobile Home Park,business,"72833 Co Rd 29, Syracuse, IN 46567, USA",Syracuse,IN,46567,,,,,,,,,(574) 337-7000,,http://www.countrymeadowsmhp.com/,A
be37d89f-6cb6-43e9-b547-137f84cf1dd3,Pine Crest Mobile Home Park,rv_park,"3680 E 1300 N, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.4229200,-85.7749429,OPERATIONAL,3.8,17,(574) 457-5091,,,Pine Crest Mobile Home Park,business,"3680 E 1300 N, Syracuse, IN 46567, USA",Syracuse,IN,46567,,,,,,,,,(574) 457-5091,,,A
2b1a6446-683b-4ac4-ba5c-c0375c1bfdf5,Quaker Haven Camp,campground,"111 Ems D16C Ln #8051, Syracuse, IN 46567, USA",Syracuse,IN,46567,Kosciusko County,41.3669940,-85.7603930,OPERATIONAL,4.9,100,(574) 834-4193,http://www.quakerhaven.com/,,Quaker Haven Camp,business,"111 Ems D16C Ln #8051, Syracuse, IN 46567, USA",Syracuse,IN,46567,,,,,,,,,(574) 834-4193,,http://www.quakerhaven.com/,A
963fd1e1-f4bb-45b8-bd36-c680e9861792,Saddle Lake Recreation Area,,"Tell City, IN 47586, USA",Tell City,IN,47586,Perry County,38.0599440,-86.6588238,OPERATIONAL,4.4,37,,https://www.fs.usda.gov/recarea/hoosier/recarea/?recid=41528,,Saddle Lake Recreation Area,business,"Tell City, IN 47586, USA",Tell City,IN,47586,,,,,,,,,,,https://www.fs.usda.gov/recarea/hoosier/recarea/?recid=41528,B
1165b0e9-804f-40ad-bbd5-551f820665a7,Tipsaw Recreation Area,campground,"21387 Old State Rd 37, Tell City, IN 47586, USA",Tell City,IN,47586,Perry County,38.1538690,-86.6052986,OPERATIONAL,4.7,12,(812) 843-4890,,,Tipsaw Recreation Area,business,"21387 Old State Rd 37, Tell City, IN 47586, USA",Tell City,IN,47586,,,,,,,,,(812) 843-4890,,,A
